"subject" "activity" "mean" "instrument" "signal" "signal_type" "jerk" "calc" "statistic" "axis"
17 "walking" 0.92811236852459 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking" -0.179927382704918 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking" -0.190265949622951 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking" 0.0773188580032787 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking" 0.0130098548360656 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking" 0.0243753334442623 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking" -0.00922265519180328 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking" -0.0839773343770492 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking" 0.0757132656704918 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking" -0.109959237927869 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking" -0.0379251328622951 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking" -0.0513807166754098 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking" -0.151151487704918 "accelerometer" "time" "body" NA "magnitude" "mean" NA
17 "walking" -0.151151487704918 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
17 "walking" -0.301093269180328 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
17 "walking" -0.335009836885246 "gyroscope" "time" "body" NA "magnitude" "mean" NA
17 "walking" -0.517167440655738 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
17 "walking" -0.360991674918033 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking" -0.0650267622126229 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking" -0.382832802295082 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking" -0.414940955557377 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking" 0.00857138068540984 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking" -0.0933328732232787 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking" -0.423446094590164 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking" -0.194232721737705 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking" -0.523427055737705 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking" -0.43680842295082 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking" -0.40049341595082 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking" -0.446731876721311 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking" -0.40771670852459 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking" -0.490166286557377 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking" -0.398809217540984 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking" -0.102582658990164 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking" -0.0761681172065574 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking" -0.163270727868852 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking" -0.429380043442623 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
17 "walking" 0.174349227754098 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
17 "walking" -0.335938891803279 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
17 "walking" 0.0274103270236066 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
17 "walking" -0.518618058688525 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
17 "walking" 0.351564688770492 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
17 "walking" -0.582711859672131 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
17 "walking" 0.152044228696721 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
17 "walking" -0.31950017295082 "accelerometer" "time" "body" NA NA "std dev" NA
17 "walking" -0.0175797885542623 "accelerometer" "time" "body" NA NA "std dev" NA
17 "walking" -0.265824489180328 "accelerometer" "time" "body" NA NA "std dev" NA
17 "walking" -0.980983351639344 "accelerometer" "time" "gravity" NA NA "std dev" NA
17 "walking" -0.968613202622951 "accelerometer" "time" "gravity" NA NA "std dev" NA
17 "walking" -0.956903248196721 "accelerometer" "time" "gravity" NA NA "std dev" NA
17 "walking" -0.355492635409836 "accelerometer" "time" "body" "jerk" NA "std dev" NA
17 "walking" -0.0935385034 "accelerometer" "time" "body" "jerk" NA "std dev" NA
17 "walking" -0.534303311639344 "accelerometer" "time" "body" "jerk" NA "std dev" NA
17 "walking" -0.47981351295082 "gyroscope" "time" "body" NA NA "std dev" NA
17 "walking" -0.454932903934426 "gyroscope" "time" "body" NA NA "std dev" NA
17 "walking" -0.386044435409836 "gyroscope" "time" "body" NA NA "std dev" NA
17 "walking" -0.431296148196721 "gyroscope" "time" "body" "jerk" NA "std dev" NA
17 "walking" -0.560203489016393 "gyroscope" "time" "body" "jerk" NA "std dev" NA
17 "walking" -0.524422887377049 "gyroscope" "time" "body" "jerk" NA "std dev" NA
17 "walking" -0.461837866885246 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
17 "walking" -0.461837866885246 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
17 "walking" -0.275672786229508 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
17 "walking" -0.522494763606557 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
17 "walking" -0.53970849147541 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
17 "walking" -0.304806274098361 "accelerometer" "frequency" "body" NA NA "std dev" NA
17 "walking" -0.0556137930852459 "accelerometer" "frequency" "body" NA NA "std dev" NA
17 "walking" -0.262391594918033 "accelerometer" "frequency" "body" NA NA "std dev" NA
17 "walking" -0.343866129016393 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
17 "walking" -0.0470379377672131 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
17 "walking" -0.543872996229508 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
17 "walking" -0.504849290819672 "gyroscope" "frequency" "body" NA NA "std dev" NA
17 "walking" -0.439238787704918 "gyroscope" "frequency" "body" NA NA "std dev" NA
17 "walking" -0.438768699508197 "gyroscope" "frequency" "body" NA NA "std dev" NA
17 "walking" -0.565162507704918 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
17 "walking" -0.211231860180328 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
17 "walking" -0.615320077704918 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
17 "walking" -0.520385479180328 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
17 "walking_downstairs" 0.29391828326087 "accelerometer" "time" "body" NA NA "mean" NA
17 "walking_downstairs" -0.0167359404347826 "accelerometer" "time" "body" NA NA "mean" NA
17 "walking_downstairs" -0.0892432745173913 "accelerometer" "time" "body" NA NA "mean" NA
17 "walking_downstairs" 0.928817578043478 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking_downstairs" -0.151077057652174 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking_downstairs" -0.160962985956522 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking_downstairs" 0.118250858006522 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking_downstairs" -0.0113826178208696 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking_downstairs" -0.00939838078195652 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking_downstairs" 0.0677728390673913 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking_downstairs" -0.123517195928261 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking_downstairs" 0.0162878745776087 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking_downstairs" -0.1077700285 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking_downstairs" -0.0381702367441304 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking_downstairs" -0.0582518846641304 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking_downstairs" 0.148951103536087 "accelerometer" "time" "body" NA "magnitude" "mean" NA
17 "walking_downstairs" 0.148951103536087 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
17 "walking_downstairs" -0.221631694184783 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
17 "walking_downstairs" -0.232641763307609 "gyroscope" "time" "body" NA "magnitude" "mean" NA
17 "walking_downstairs" -0.540325787826087 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
17 "walking_downstairs" -0.0226239171245652 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking_downstairs" -0.130272514565217 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking_downstairs" -0.3180818605 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking_downstairs" -0.514562240434783 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking_downstairs" -0.155801013828261 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking_downstairs" -0.113333185608696 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking_downstairs" -0.215092049054348 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking_downstairs" -0.351268404347826 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking_downstairs" -0.498668458043478 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking_downstairs" -0.508557029565217 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking_downstairs" -0.559085845869565 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking_downstairs" -0.452939005217391 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking_downstairs" -0.316412962967391 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking_downstairs" -0.451126869347826 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking_downstairs" -0.403380386086957 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking_downstairs" -0.279498021580435 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking_downstairs" -0.0744451681576087 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking_downstairs" -0.154726798605435 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking_downstairs" 0.0580680522108696 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
17 "walking_downstairs" -0.0553633752984783 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
17 "walking_downstairs" -0.188680399771739 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
17 "walking_downstairs" -0.0445946372391304 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
17 "walking_downstairs" -0.40943875826087 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
17 "walking_downstairs" -0.0258920214847826 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
17 "walking_downstairs" -0.57734888 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
17 "walking_downstairs" 0.163045288093478 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
17 "walking_downstairs" 0.187719760269565 "accelerometer" "time" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.0607892037384783 "accelerometer" "time" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.231064156615217 "accelerometer" "time" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.950026242173913 "accelerometer" "time" "gravity" NA NA "std dev" NA
17 "walking_downstairs" -0.946576675652174 "accelerometer" "time" "gravity" NA NA "std dev" NA
17 "walking_downstairs" -0.901097766521739 "accelerometer" "time" "gravity" NA NA "std dev" NA
17 "walking_downstairs" -0.103436471413043 "accelerometer" "time" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" -0.304063534173913 "accelerometer" "time" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" -0.536331570652174 "accelerometer" "time" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" -0.370436868891304 "gyroscope" "time" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.459281989565217 "gyroscope" "time" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.468462984347826 "gyroscope" "time" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.526801825217391 "gyroscope" "time" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" -0.572144734130435 "gyroscope" "time" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" -0.542770646521739 "gyroscope" "time" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" 0.0914076757326087 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
17 "walking_downstairs" 0.0914076757326087 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
17 "walking_downstairs" -0.206576683876087 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
17 "walking_downstairs" -0.352687281086957 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
17 "walking_downstairs" -0.592319490869565 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
17 "walking_downstairs" 0.258941676302174 "accelerometer" "frequency" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.0860527358695652 "accelerometer" "frequency" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.245413541641304 "accelerometer" "frequency" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.0718767032673913 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" -0.298931144913043 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" -0.573043711086957 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
17 "walking_downstairs" -0.393194731747826 "gyroscope" "frequency" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.469390428043478 "gyroscope" "frequency" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.540949520217391 "gyroscope" "frequency" "body" NA NA "std dev" NA
17 "walking_downstairs" -0.0618876767130435 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
17 "walking_downstairs" -0.236538515947826 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
17 "walking_downstairs" -0.428868687826087 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
17 "walking_downstairs" -0.643399203913044 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
17 "walking_upstairs" 0.252604768583333 "accelerometer" "time" "body" NA NA "mean" NA
17 "walking_upstairs" -0.0228645614308333 "accelerometer" "time" "body" NA NA "mean" NA
17 "walking_upstairs" -0.121290442104167 "accelerometer" "time" "body" NA NA "mean" NA
17 "walking_upstairs" 0.853530565833333 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking_upstairs" -0.284153753333333 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking_upstairs" -0.298171464166667 "accelerometer" "time" "gravity" NA NA "mean" NA
17 "walking_upstairs" 0.07680441704375 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking_upstairs" 0.03083565139375 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking_upstairs" 0.00759533846458334 "accelerometer" "time" "body" "jerk" NA "mean" NA
17 "walking_upstairs" -0.0304250571395833 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking_upstairs" -0.0548455941370417 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking_upstairs" 0.0560931358145833 "gyroscope" "time" "body" NA NA "mean" NA
17 "walking_upstairs" -0.142655397660417 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking_upstairs" -0.0414496328508333 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking_upstairs" -0.0223482086545833 "gyroscope" "time" "body" "jerk" NA "mean" NA
17 "walking_upstairs" -0.0128062276916667 "accelerometer" "time" "body" NA "magnitude" "mean" NA
17 "walking_upstairs" -0.0128062276916667 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
17 "walking_upstairs" -0.357233897916667 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
17 "walking_upstairs" -0.235191249091667 "gyroscope" "time" "body" NA "magnitude" "mean" NA
17 "walking_upstairs" -0.637367490625 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
17 "walking_upstairs" -0.1397522212625 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking_upstairs" -0.1175197356 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking_upstairs" -0.3999234945625 "accelerometer" "frequency" "body" NA NA "mean" NA
17 "walking_upstairs" -0.5292345090625 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking_upstairs" -0.15669437456875 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking_upstairs" -0.258321394134167 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
17 "walking_upstairs" -0.360272225833333 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking_upstairs" -0.37705192875 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking_upstairs" -0.633017707916667 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
17 "walking_upstairs" -0.576044001875 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking_upstairs" -0.474055998333333 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking_upstairs" -0.552822976041667 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
17 "walking_upstairs" -0.416223018291667 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking_upstairs" -0.521435415208333 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking_upstairs" -0.324273713333333 "gyroscope" "frequency" "body" NA NA "mean" NA
17 "walking_upstairs" -0.230933831489583 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking_upstairs" -0.210551597316667 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking_upstairs" -0.349178571291667 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
17 "walking_upstairs" -0.150305643291667 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
